symbol,date,open,high,low,close,volume
DSPQ50ETF,2021-12-30,174.0,178.0,172.04,176.92,4679
DSPQ50ETF,2021-12-31,177.0,179.8,175.15,178.82,5338
DSPQ50ETF,2022-01-03,179.1,181.2,179.1,180.44,9055
DSPQ50ETF,2022-01-04,181.0,182.5,180.5,181.55,17123
DSPQ50ETF,2022-01-05,183.0,183.0,179.1,181.39,40308
DSPQ50ETF,2022-01-06,181.3,181.3,179.0,180.15,12615
DSPQ50ETF,2022-01-07,180.1,180.25,178.1,179.35,2880
DSPQ50ETF,2022-01-10,183.0,183.0,178.0,180.43,1647
DSPQ50ETF,2022-01-11,180.01,181.5,179.25,181.27,3134
DSPQ50ETF,2022-01-12,181.0,181.55,178.1,181.24,4789
DSPQ50ETF,2022-01-13,181.2,183.1,181.2,182.06,3091
DSPQ50ETF,2022-01-14,182.0,183.5,181.2,182.68,7548
DSPQ50ETF,2022-01-17,185.25,185.25,182.5,183.8,2281
DSPQ50ETF,2022-01-18,186.0,186.0,181.1,181.56,2953
DSPQ50ETF,2022-01-19,182.0,182.0,179.5,179.9,5107
DSPQ50ETF,2022-01-20,178.02,180.89,178.02,179.96,1805
DSPQ50ETF,2022-01-21,181.0,182.0,176.9,177.88,17896
DSPQ50ETF,2022-01-24,177.25,177.6,170.16,171.39,46936
DSPQ50ETF,2022-01-25,170.01,173.0,169.0,172.91,10342
DSPQ50ETF,2022-01-27,172.91,172.91,168.6,169.29,20680
DSPQ50ETF,2022-01-28,170.7,173.35,170.0,171.75,14849
DSPQ50ETF,2022-01-31,174.7,175.0,171.0,173.2,2074
DSPQ50ETF,2022-02-01,173.2,177.0,171.0,174.35,2405
DSPQ50ETF,2022-02-02,175.0,175.5,173.0,175.23,12130
DSPQ50ETF,2022-02-03,176.0,177.5,174.4,174.49,1488
DSPQ50ETF,2022-02-04,175.5,175.5,172.25,174.08,4596
DSPQ50ETF,2022-02-07,175.0,175.0,172.75,173.07,9757
DSPQ50ETF,2022-02-08,172.5,173.5,170.5,171.2,17709
DSPQ50ETF,2022-02-09,172.0,172.45,171.25,171.81,11850
DSPQ50ETF,2022-02-10,172.0,173.5,172.0,172.85,1581
DSPQ50ETF,2022-02-11,171.65,171.65,169.02,169.45,23613
DSPQ50ETF,2022-02-14,167.0,167.25,164.1,164.98,13455
DSPQ50ETF,2022-02-15,166.0,166.75,163.0,165.27,5052
DSPQ50ETF,2022-02-16,166.0,169.25,165.65,165.65,37682
DSPQ50ETF,2022-02-17,166.0,166.0,165.25,165.44,324
DSPQ50ETF,2022-02-18,165.1,166.25,164.01,165.24,8952
DSPQ50ETF,2022-02-21,159.73,165.0,159.73,164.42,3569
DSPQ50ETF,2022-02-22,160.0,161.5,157.63,160.82,10047
DSPQ50ETF,2022-02-23,161.0,163.5,159.5,162.14,4719
DSPQ50ETF,2022-02-24,162.5,162.5,155.1,155.83,38218
DSPQ50ETF,2022-02-25,159.0,161.0,156.25,159.57,4170
DSPQ50ETF,2022-02-28,162.0,162.0,157.75,161.4,6086
DSPQ50ETF,2022-03-02,161.8,163.0,160.0,161.89,2046
DSPQ50ETF,2022-03-03,159.0,163.5,157.8,161.35,1248
DSPQ50ETF,2022-03-04,164.58,164.58,157.9,158.71,16552
DSPQ50ETF,2022-03-07,158.71,173.45,154.0,161.61,10840
DSPQ50ETF,2022-03-08,159.0,159.8,156.1,157.78,12924
DSPQ50ETF,2022-03-09,158.8,161.4,158.0,159.93,8031
DSPQ50ETF,2022-03-10,160.5,166.5,160.4,162.4,25003
DSPQ50ETF,2022-03-11,164.5,164.5,161.1,161.37,842
DSPQ50ETF,2022-03-14,164.0,164.0,161.76,162.19,1610
DSPQ50ETF,2022-03-15,162.8,162.8,159.87,160.76,3860
DSPQ50ETF,2022-03-16,165.5,165.5,161.25,162.99,10097
DSPQ50ETF,2022-03-17,164.0,166.0,163.0,164.63,5135
DSPQ50ETF,2022-03-21,167.95,167.95,164.5,165.32,2581
DSPQ50ETF,2022-03-22,165.32,165.32,163.5,164.92,2835
DSPQ50ETF,2022-03-23,165.8,168.8,164.5,165.04,718
DSPQ50ETF,2022-03-24,164.5,166.4,164.3,165.21,5126
DSPQ50ETF,2022-03-25,165.21,165.5,163.75,164.22,1888
DSPQ50ETF,2022-03-28,164.22,165.0,162.95,163.74,2022
DSPQ50ETF,2022-03-29,163.75,164.6,163.75,164.48,4215
DSPQ50ETF,2022-03-30,170.0,170.0,165.0,166.43,11229
DSPQ50ETF,2022-03-31,171.0,171.0,166.49,167.0,3245
